y_true,is_brca2,ref_len,alt_len,len_diff,vtype_single_nucleotide_variant,vtype_deletion,vtype_insertion,vtype_duplication,vtype_microsatellite,vtype_indel,vtype_other_vtype,pos_norm
0,-0.36632306050509217,-0.14749561063013972,0.14784213951788844,-0.09582014463841915,-1.927529220059514,-0.9570484655164182,-0.012765090614557266,-0.16038398042321206,-0.04901365578174591,-0.06907348811626435,0.0,-0.2439947614883424
1,-0.1990301623288542,0.1467940412927419,0.12041580767894629,0.34626674687606285,0.9191019818140194,-0.03316381506621838,-0.0050070005841553215,-0.012506515318527818,-0.005890333140268922,1.343765138683957,0.0,-0.20055141815193828
1,-0.22171592634171247,0.39349596697371453,0.13783326189033687,-0.26966555044986307,0.6879020166397095,0.581400556601584,-0.010131510645151139,-0.08107315441593528,-0.005661532580852509,-0.009183805584907532,0.0,-0.26594246250790443
1,0.3393576374556869,-1.0957110207993537,-1.3036796139087528,2.200011440217495,0.39234397023916245,-0.2547388341929764,-0.004280811119824648,0.5791239196900279,-0.011647207289934158,-0.010983732044696808,0.0,0.36827646249900553
1,-0.5910343799367547,0.7760341721121222,-0.8903569630673155,-0.052260961402207616,1.7429605129361152,1.440693114255555,-0.03555924654006958,-0.11985951773822308,-0.008054019063711166,-0.014955861866474152,0.0,-0.5191558622384409
0,0.3897690135985613,-0.2562310221558437,0.038140369895845655,0.1371979817643296,-1.9848798574879765,-0.9376629165373742,-0.005585400722920895,-0.170648776255548,-0.04912064373493195,-0.033432363867759704,0.0,0.3434583357865415
1,-0.2955015471763909,0.45518434345256537,0.577036331598647,-0.7291730968281627,1.1015936589241029,0.822181882392615,-0.00493542492389679,-0.0900262528564781,-0.026165966838598252,-0.012091023921966553,0.0,-0.3851428534656949
1,0.42149442963302136,-0.2675953589519486,0.016270365007221697,0.3220203288958874,-2.836200218759477,-1.2778333128243684,-0.004328017458319664,-0.25778826408088207,-0.06641390889883042,-0.03235597848892212,0.0,0.32767873339714754
1,0.38698272570967673,0.10615964206634089,0.1570098651223816,0.5615594997146399,1.301425667431904,-0.07042982567101717,-0.0022801200300455095,0.775009909782093,-0.0003474895842373371,0.005399190336465836,0.0,0.3839333120691244
1,0.19573457028716804,0.37065409166854807,0.06583347273990511,-0.5088007162185386,2.327429966107011,1.4112713290005923,-0.0010628882795572282,-0.011398144159466028,-0.013129115253686905,-0.0008525427430868149,0.0,0.24070391477831424
0,0.5200626569241286,-0.32984244147664865,0.21999054693151265,0.3687298006931087,-3.2920651795715092,-1.0501513337064534,-0.01857281070202589,-0.2736085918173194,-0.4631300982832909,-0.09786782503128051,0.0,0.4242374705172198
0,0.6457493916898965,-0.3026821812288836,0.09006925841327756,-0.36318191938567906,-3.122265915479511,-0.8022735399752855,-0.015018533039838076,-0.7928501769155264,-0.14581171959638595,-0.03358052909374237,0.0,0.5243146086471904
0,-0.4572127105668187,0.05691639847587794,0.11875173001550138,-0.5074461762211285,-2.0756993950903415,-0.6665125545859337,-0.015118205845355987,-0.5943582207150757,-0.04284320443868637,-0.04832086622714996,0.0,-0.35206581013259064
1,-0.27388863103464245,0.07579479261767119,0.14191927818581462,-0.47754723827005363,-2.0548574674781412,-0.7638197918981313,-0.07368419162929057,-0.36803437234833836,-0.017975442111492157,-0.09157704859972,0.0,-0.21824729413264188
1,0.24984670795500277,0.4376440128800459,0.2492230303795077,-0.8456045433133841,1.5601227021217345,-0.21891159154474735,-0.0014014632999897003,-0.05070952511392534,0.9947864084830508,-0.013661474883556367,0.0,0.2540919139176178
1,-0.2758577739354223,0.35089986487641,0.07508595883846284,-0.5689309884235263,1.5671874371170997,-0.18303418636322022,-0.002635423317551613,-0.022497935853898525,-0.004891456812620163,2.6040428897924723,0.0,-0.28257593447335944
1,0.4034981272369623,-0.3014178902062122,0.5840066897217184,0.22252442127821268,-3.319870677795261,-1.5026629392057658,-0.012938920184969902,-0.2404438393563032,-0.1385485588014126,-0.020463771894574167,0.0,0.364748306261834
0,0.359891377389431,-0.4328052921919152,0.24636257995851338,0.019548551480984316,-3.4167139587551354,-1.3334771887399257,-0.016331848241388797,-0.30335046276450156,-0.1328352528810501,-0.2815426215529442,0.0,0.3020792877071511
0,-0.41846077667549253,-0.17746162781491875,0.09377727163024246,-0.14473664221121,-2.1014789004949854,-0.941125776693225,-0.007039439231157303,-0.2764014905784279,-0.07101581543684006,-0.036182165537029506,0.0,-0.2780084653134453
1,-0.3386148594692349,-0.1329901122301817,0.22442835653200746,-0.11927130163065158,-1.4428852358460427,-0.6994098784774542,-0.010043938271701336,-0.10468185465782881,-0.04095579385757446,-0.15621336475014685,0.0,-0.2541683901626831
1,0.25412012577056886,-0.11615479190601036,0.06708497557090595,0.06082289477810263,-1.613998533040285,-0.48924182932823895,-0.03582752402871847,-0.1959429121762514,-0.11006958842277527,-0.06823200613260269,0.0,0.27218817717721333
1,0.5816071455925703,-0.547756875087507,0.28259628838859496,0.2968413816625252,-3.5203306227177382,-1.5708984147012233,-0.024274259395897387,-0.1299883673340082,-0.23278816685080528,-0.04592312678694725,0.0,0.4355316903937587
0,0.43502186372876167,-0.19562954482622444,0.03262049969285727,0.21396625244989992,-3.176227275542915,-1.4284952280111611,-0.009797456096857787,-0.3340113086625934,-0.014915072321891786,-0.0760527254641056,0.0,0.33596816342725466
0,0.8466094422340393,0.14401101429015398,0.26431262309430165,-0.08392371262656524,-3.7285815086215734,-1.1933444797247648,-0.019806315079331397,-0.8358034518454224,-0.11548851519823074,-0.12779219090938568,0.0,0.7475843023761635
1,-0.4431974053196609,-0.3980786604806781,0.22729545183014124,-0.24503613918088377,-2.1112546970229595,-0.9633452692627906,-0.034649617522954944,-0.1861476264288649,-0.028327118158340454,-0.18635259091854095,0.0,-0.3008413239697028
1,-0.37469951164443044,0.2884227511449717,0.38734607291640716,-0.4869293856434524,1.763341920375824,1.3582661738991737,-0.00849137157201767,-0.26191500436980275,-0.02283935934305191,-0.010818790793418884,0.0,-0.44900574405596927
1,-1.4632045583985747,-0.634239911348559,-2.174441167595796,-0.7864977538725362,2.7698316404223444,2.470783932171762,-0.02208277553319931,-0.229832209572196,-0.06415504142642021,-0.015181377232074737,0.0,-1.6688545969062607
0,-0.5626981390453875,-0.2761912385886535,0.1518088495125994,-0.0672258143563522,-2.1423903910419906,-1.0894114088639617,-0.012892791777849197,-0.19273053536191584,-0.04574090570211411,-0.01590148627758026,0.0,-0.4233693745434749
1,0.14958042599260807,0.865418970566243,0.10350949318148196,-0.7090832031262108,1.1250993128120899,0.8149011372495443,-0.006870990619063377,-0.0387064528465271,-0.010934250950813294,-0.01879916846752167,0.0,0.15704351428101251
1,-0.28131093325093387,0.18135432097362356,0.14675760668702423,0.8679137077508494,1.7226147651672363,-0.2250193193089217,-0.0058576045837253335,1.2623988372134045,-0.01824101507663727,-0.008329094201326371,0.0,-0.4526721865310273
1,-0.48333189241588115,0.27020859604701397,0.14011574681382627,-0.45540306496433913,1.9038661333918572,1.3523705521970988,-0.02161855675280094,-0.08770409904420376,-0.014072620719671249,-0.012827655971050263,0.0,-0.5704035749394025
1,0.3132958453148603,0.14526539035723546,0.4256949979765341,0.7285866347327828,1.9538548963423819,-0.06375266660470516,-0.0009157339856028557,1.1215159092022804,-0.02204932674765587,-0.004035777300596237,0.0,0.2979437198736403
1,0.18858131289482116,0.1549407859821804,0.1347500454739202,0.4130240648845211,0.8102376249618828,-0.10151384869124741,-0.002538630198687315,0.46359643220668656,-0.007402238440699875,-0.0022033420670777557,0.0,0.2404034777146097
1,0.19590953378006815,0.14006640422710917,0.03720853010192513,-0.10506988293956965,0.8848923314828425,0.5579563067574054,-0.0050151083804667,-0.007472085850313306,-0.004308773595839739,0.012281696684658528,0.0,0.22573937205934527
1,-0.32340893150307237,-0.08651164131239057,0.09580035030376166,-0.10778298727003857,-1.48789666403085,-0.680022761784494,-0.016776854265481235,-0.1293202121090144,-0.06918703228235244,-0.012697705030441285,0.0,-0.1735573531475087
1,0.31329403452575205,-0.2869117678515613,0.009546963181346655,-0.050872092838399115,-2.1961684940382837,-0.8585670305788518,-0.045097431913018224,-0.26987013053148984,-0.003784230947494507,-0.00889818012714386,0.0,0.28933536534499826
1,-0.7646711495146156,-0.029029249465093016,0.10299742953386158,1.457291660620831,2.6395224070549013,-0.3651492989808321,-0.011425215378403663,2.2498005604650824,-0.17733742475509642,-0.015196180641651154,0.0,-0.885165161423929
1,-0.22083156827837228,0.556526850676164,0.28184190875384957,-0.161226902497001,0.8980124294757843,0.8309619054943324,-0.006751330196857452,-0.1773684310540557,-0.008194336742162705,-0.016138043105602264,0.0,-0.23293585665780728
1,-0.5925492259860039,0.5308669262053445,-0.70036228091456,0.030901342257857324,1.5302004858851432,1.4171309763379396,-0.022536773718893528,-0.2059213245473802,-0.02001569628715515,-0.014984773993492127,0.0,-0.5738613262969562
1,-0.2524915977101773,0.23945648548542522,0.2708569479268044,1.890671680609812,1.0035072621703147,-0.2224361589178443,0.4009727630391717,-0.027297078331466763,-0.016832989528775214,0.0014841179549694061,0.0,-0.26328165505869205
1,0.20304063138086348,0.08250455625355244,0.05099707563145785,-0.1149179908959195,0.7347702354565263,-0.015362422191537916,-0.0013820044416934252,-0.0036156359361484646,-0.00367078373208642,1.0537413986958564,0.0,0.18795050700401364
1,0.49060330901294946,0.039739318168722094,0.29455857252934947,0.7384052170359063,1.9217911909148098,-0.06050836670212448,-0.004628980606794357,1.1466975098708645,-0.008920168466866017,0.0011616595089435577,0.0,0.4866881690582515
1,-0.2759468131326139,0.24238645670004189,0.3633201061282307,-0.41950984484516085,1.1248757621645928,0.8650147331506014,-0.010182322021573782,-0.08962497701519169,-0.022103088796138762,-0.033670895993709565,0.0,-0.3925279424828979
1,0.2982844354957342,-0.1368911681789905,0.0992117332154885,-0.028748741284944118,-1.6226291134022177,-0.6773855115100741,-0.015025322623550892,-0.20566780200111678,-0.04517780989408493,-0.03977838054299355,0.0,0.2494034051900059
1,0.27542540710419416,0.1268991474271752,0.20833972699008882,0.6436772012466099,1.3040908067300916,-0.08277390808798372,-0.0006844015605747699,0.775890834722668,-0.01359925141558051,0.004452664107084274,0.0,0.29075698300954644
1,0.37873457066714766,-0.101241115196608,0.33878179849125445,-0.0715864121541381,-1.9891245262790471,-0.638490936383605,-0.020035070069134235,-0.22599393205717205,-0.19950309798121452,-0.050494191646575926,0.0,0.29434891700798765
1,0.32958343349397184,-0.2214693849044852,0.06113802744541317,0.3726099469978362,-2.8162716434895994,-1.2861252488940955,-0.026348223723471165,-0.15968151717446744,-0.07507115364074707,-0.06716129332780837,0.0,0.2898193354853081
1,0.175823182053864,0.025269418817479163,-0.13637161179445684,-0.27880426616640763,1.7658825692534448,1.0495959305763245,-0.0029984711669385432,-0.00483817438594997,-0.019581862464547156,0.003957823663949966,0.0,0.23553337439321165
1,0.15881587497889996,0.20103831506334247,-0.01099945697467774,-0.4740818966203369,0.8819461783766747,0.6005252011865377,-0.003619502130895853,-0.03061002257745713,-0.01182620994746685,-0.0018594351410865784,0.0,0.20838148804679374
1,-0.25260906606912614,0.00448404698050581,-0.14393524263054133,-0.2818963670032099,1.0456733530759812,-0.16954262515529991,-0.010894158948212862,-0.055552574303001166,-0.016654704213142395,2.1776718592643736,0.0,-0.37877951511797975
1,0.2992403689771891,-0.5914095952035859,0.06737206799443811,0.292084824712947,-2.137694427073002,-0.9847040496766567,-0.02786335874348879,-0.1243225054629147,-0.06514526903629303,-0.012213056683540344,0.0,0.2807423898693429
1,-0.03993223324418068,0.11722758015152067,-3.003272172957659,3.4845231087255524,0.13494853055104614,-0.1686014139931649,0.14057867839932442,-0.007182254614308476,-0.001824247445911169,-0.00378620732575655,0.0,-0.03104809004151554
1,-0.3606460750848055,-0.08331029971363023,-0.18613092092331499,1.0006972793629394,0.8541087672114372,-0.28019190656021237,-0.010036411881446838,0.8227752863522619,-0.02482705906033516,-0.02343044862151146,0.0,-0.4864611961096296
0,0.3590025082230568,0.024007179508917034,0.1557120039127767,0.1087802945182193,-2.0722749070078135,-0.8548581683635712,-0.01648775804787874,-0.26759427365846933,-0.06411147326231002,-0.04469173759222031,0.0,0.35677098406048025
1,0.3459285083413124,1.1811638627341017,-0.19486337940674275,-0.8693792475573718,2.006884980201721,1.392895493078977,-0.0037066008895635604,-0.03620620897039771,-0.010431622974574567,-0.005942230224609375,0.0,0.33882757617477677
1,0.26099177286028863,0.33217772502452136,0.1318779951450415,-0.9392814577359241,0.6891708344221115,0.6968583799153566,-0.005539124552160502,-0.12300403688102961,-0.02582138031721115,-0.01454443633556366,0.0,0.29220472018734883
1,-0.454925315156579,0.08921514296438544,0.2682597705675289,-0.47321497279684993,2.416597101688385,1.5163201411440967,-0.0032679641619324682,-0.07657463875599206,-0.012643714398145676,-0.009862732291221619,0.0,-0.5263481629903255
0,0.323555966168642,-0.18483356642071158,0.08020752720534802,0.06889516986499075,-1.7309063989110292,-0.7038435428589582,-0.02041077533736825,-0.19385584149044008,-0.051293589770793915,-0.06797544777393341,0.0,0.2855161566330173
1,0.18690209241583944,0.12545975903631187,-0.04879257194697857,-0.2501146982284263,1.409783492386341,0.8793308181222528,-0.0015514265652745963,-0.04749214177019894,-0.017290219739079474,0.0029805654287338255,0.0,0.21627761036249812
1,-0.4424661073461175,0.0020800313213840127,0.12086585187818855,-0.3115720421075821,2.141635113656521,1.3646210358664392,-0.012283945027738809,-0.05742015516385436,-0.022618442922830582,-0.01824779897928238,0.0,-0.5013713114216009
1,-0.3448653856292367,0.463517078734003,0.04894382141996175,-0.16016020053997637,1.0029092463850975,0.866466598175466,-0.023243599981069566,-0.08650116982869804,-0.01167438641190529,-0.011106642484664917,0.0,-0.3609958222345638
1,0.30660938896238804,0.14570905507076531,0.04395157475955784,-0.6851613530376927,0.9126481613516808,-0.17543955855071544,-0.009619216499850154,-0.05919958292040974,0.6736227089911699,-0.012251210510730743,0.0,0.3516290047040465
1,0.24960832931101323,-0.29094229141715916,0.42794584879651665,0.2874901587422937,-2.321691397204995,-1.0640700002014638,-0.0094535593688488,-0.12210951260814909,-0.13293201267719268,-0.03319074034690857,0.0,0.23663183593223386
1,0.18979327547363936,0.0857648692606017,-0.0915632193046622,-0.3641107119363733,2.0234771779179574,1.2098398838029243,-0.0015079222107306123,-0.03916279791854322,-0.00993412233889103,-0.004348889738321304,0.0,0.2224055257374718
0,0.29424782663583754,-0.17171846153214573,0.06987606742419303,0.14199723951984197,-1.6370209024939686,-0.7386450361087918,-0.013011005781590939,-0.1382104550488293,-0.032517853379249576,-0.031323326528072355,0.0,0.26771905185292943
0,-0.27445670410990713,0.05923638148466125,0.040630986811593175,-0.28764289728249426,-1.3163825554400683,-0.5639256529510022,-0.010684379171580076,-0.18637076381593942,-0.041628530621528624,-0.020300152897834777,0.0,-0.19762065402373505
1,0.23607457112520933,0.025555893861455844,-0.06526509050978348,-0.21232627711258828,1.4852430817484856,0.8901733637042344,-0.001945066750049591,-0.014130484042689205,-0.013108677864074707,-0.0026162772625684737,0.0,0.2548759899235611
1,-0.15229442438809201,0.14737221081508323,0.06347334024379961,0.31464497968088834,0.8521872056648135,-0.0418587732873857,-0.004129323344677686,-0.01325387961231172,-0.00712397750467062,1.2598690351936965,0.0,-0.13229765492291976
1,-0.4575187239609659,0.16534037672681734,0.1932138006016612,0.9587153996014968,2.0040657979249956,-0.23690918855369092,-0.0091267947293818,1.3778866969654338,-0.026526002287864683,-0.01373435690999031,0.0,-0.5771284338871119
0,0.3083862620592117,-0.19611426311312244,0.27069663650356235,0.1398892717808485,-1.7882024193322286,-0.6992069627344608,-0.027155376598238946,-0.15971154266968368,-0.1106984144449234,-0.013796826601028442,0.0,0.292550008682208
1,0.6437794955074787,-0.8070383586362004,0.08103729276917875,0.1167018465930596,-3.3603084388375284,-0.962906334400177,-0.16240779265761376,-0.1714006604626775,-0.33055330634117125,-0.07802741795778274,0.0,0.5324573446231434
1,-1.3971556549984963,-2.272016071320977,-1.717439780109562,1.9246520210639573,1.8869694843888283,-1.381232324782759,-0.03229803733527661,2.8432068025320767,-0.06165140360593796,-0.10237539753317833,0.0,-1.53142653228606
0,-0.9956687309406698,-0.2571130534331314,0.14823725340887905,-0.14842646140605212,-4.590910047963262,-2.0038625309616327,-0.008993314728140831,-0.6477980094961822,-0.048231138586997985,-0.030901044607162476,0.0,-0.6755739161754135
1,-0.23384699499234557,0.1196554207103327,-0.08869265412446112,0.8271838789992034,0.7543750667572021,-0.3129361847648397,-0.01118883626535535,0.7743450752843637,-0.016115121841430664,-0.02383442223072052,0.0,-0.34308804104002194
0,0.422060309574008,-0.2514725920534693,0.5044576526293532,0.2987332274764776,-3.1495999080501496,-1.3918533181399106,-0.016594687439501286,-0.19062011154717765,-0.17576509237289428,-0.0041264727711677555,0.0,0.35449371614944253
1,-0.3162917835637927,0.502244108163286,0.27401358551345767,-0.7409009767696262,1.3964459949731827,1.1364206256344915,-0.024479619804769755,-0.10857750688213855,-0.02673094779253006,-0.0147525554895401,0.0,-0.3928506205158086
1,0.23781954687088727,0.07772626807913184,0.12259975809138268,-0.1180815106560476,0.6846830497682095,0.512567471973598,-0.0015959591418504716,-0.023772765323519705,-0.012983189057558775,-0.005705416351556778,0.0,0.3062827075020338
1,0.1280694153951481,-0.20949164715595545,0.07024464243091642,0.7832700074231252,1.3557471492886544,-0.21560950577259064,0.23534738956019283,-0.03442656675353646,-0.024819028303027152,-0.01689343363046646,0.0,0.10017908272706304
0,-0.3552071302756667,-0.17185181592591106,0.08207632784266025,-0.11750922491657548,-2.069148277267814,-0.9917003893852234,-0.019512813966721297,-0.1850514738727361,-0.01124768853187561,-0.04500114440917969,0.0,-0.1573112910637745
0,-0.32513690944761037,-0.13489494722569362,0.08697276275139303,-0.2604304019076517,-1.8815130178630353,-0.7930401519685983,-0.010581598989665509,-0.27601482315920295,-0.04665503054857254,-0.08336576849222183,0.0,-0.17003009464157193
1,-0.6042391121014953,0.1488915866892785,0.22112863019574433,1.0656571229570546,2.3046796953678133,-0.2172590464586392,-0.012336487025022507,1.4609590901853517,-0.017585881352424622,0.00016396358609199524,0.0,-0.6758682844857279
1,-0.28486198944970964,0.08705580353969708,0.18846589828375726,-0.21398335607722402,1.3698235762119293,0.9360635248199105,-0.003132964428514242,-0.09164498355705292,-0.020904974192380906,-0.0048377254605293275,0.0,-0.4289861000115009
1,0.24037088036537171,0.9127334950026125,-0.1361203921516426,-0.8401457604020834,1.6025304965674878,1.123692913558334,-0.007276828084141016,-0.03170788730494678,-0.009415532499551772,-0.009129669815301895,0.0,0.213269240556256
0,0.3027007069438696,-0.16093172838911415,-0.08123430827166885,0.08121059451252222,-2.2018624051101505,-0.818556294888258,-0.003991494961082935,-0.38970300167798994,-0.04323564395308495,-0.016499868631362914,0.0,0.28704717138645786
0,0.327974506393075,-0.4536125416914001,0.22185611864551902,0.18170263005886228,-2.540901190638542,-1.0510427299141885,-0.022841456644237042,-0.23566913321614266,-0.05719829171895981,-0.14605553433299065,0.0,0.3010206951718891
1,0.1628588088019751,0.06763692365027964,0.0909823451738339,0.18911676010349765,0.4502571481198538,-0.014826589366421103,-0.0017928040586411953,-0.02329830775037408,-0.0006743274629116058,0.7052536750026047,0.0,0.18375662321476635
1,-1.638685099221766,-0.6068883235054091,-2.260757483378984,-0.7483836956461891,3.1074721002578736,2.554651506096125,-0.06825785890221596,-0.09907956009730697,-0.026767251491546632,-0.023921445310115814,0.0,-1.7921982071913392
1,0.3126582657545805,-0.1656427492853254,0.0464858571998775,-0.002912106141448021,-2.137720583975315,-0.8642902300320565,-0.013811320513486863,-0.331654957421124,-0.01118232011795044,-0.04567845582962036,0.0,0.31395060420479476
1,-0.25102263533277436,0.19452569632790984,0.09001486491877586,0.7091536320233718,0.7898000624775886,-0.29854479767382147,-0.014026245530694724,0.7366356865409762,-0.02465554416179657,-0.019975285828113556,0.0,-0.4160929029408049
1,-0.28192496551200746,-0.02041331261396408,0.06422118222340942,-0.24149772187694907,-1.5076796397566796,-0.5850650125555694,-0.01875073490664363,-0.2664161010476528,-0.03960593432188034,-0.01691000521183014,0.0,-0.1564115183406713
1,-0.3383987846598029,-0.09149722415953875,0.17743943020235747,-0.11325329671264626,-1.7224487755820155,-0.7476829875633121,-0.003772959299385548,-0.2252109967591241,-0.10477595522999764,-0.004847649335861206,0.0,-0.1990607933869159
1,0.11625158520415425,-3.457558960756287,-2.243734438489191,6.203742838371545,0.11485002476722002,-0.15543121991679074,-0.00414959343150258,0.268010795339942,-0.005587083697319031,-0.018225702494382857,0.0,0.13548164608843286
1,0.14982283579185604,0.02917687298497185,-0.25947493019513784,-0.693586447215639,3.5686066177487374,2.0331157660391184,-0.00033713768236339094,-0.0008200625155586749,-0.010260891914367676,-0.004870962202548981,0.0,0.2483628623415681
1,-0.1935677405819297,0.09283411775017157,0.05859079435700551,-0.20737785888370128,0.6565567928552628,-0.14785826653242112,-0.007935252860188485,-0.02802419546060264,-0.0035028575360774995,1.3486683666752652,0.0,-0.28974229278161834
1,-0.3410584118589759,0.4148083889763802,0.19817244573496282,0.6843877614475786,1.3899035966396331,-0.2469998290017247,-0.00583297573029995,1.0199131759023294,-0.02714002177119255,-0.010278972387313843,0.0,-0.4727521432778941
1,-0.799476582966745,-1.1323426617868244,-2.703454023615923,-0.25646856704726817,0.7428878337144852,0.8888625403027981,-0.04180167101323604,-0.18586093890247868,-0.06538479149341583,-0.05311640337109566,0.0,-0.7276397265879575
0,0.5003582248836755,-0.21603444908512756,0.2071730344183743,0.18757622624281794,-1.966947080474347,-0.9363457966595888,-0.016004359126091005,-0.20290468021994457,-0.034373719990253446,-0.024932213723659516,0.0,0.4815572766578943
1,0.2038601502031088,0.3428007986303419,-0.04364063323475421,-0.6805158724077046,0.7702117379009724,0.647527494225651,-0.011335226949304342,-0.049797534542158246,-0.01244985595345497,-0.004919000118970871,0.0,0.24008836111268014
1,0.5045914552360773,-0.2780670381663367,0.06111767154652625,0.1376355084707029,-2.652928570238873,-1.2534586764872073,-0.00737076535820961,-0.2283571070758626,-0.05699419170618057,-0.03498555600643158,0.0,0.38126895809379796
1,0.1768479771912098,0.3324771912302822,0.07930840135551989,-0.6389376502903178,1.1180579963326454,0.7687241990119219,-0.003091296274214983,-0.04018726312089711,-0.013261845484375954,0.00039770707488059995,0.0,0.23432775555776353
0,-0.40625049274414776,-0.04500469657126814,0.06735559358727188,-0.43479829639196393,-2.0139636651799084,-0.5727081708237529,-0.10107979699969291,-0.42395561082754285,-0.039245615005493166,-0.04923545151948929,0.0,-0.30085650042230894
1,-0.052593144457787275,0.16423706065397708,-0.7422969722840935,2.9689694845170016,0.16978300999850035,-0.08579863144084811,0.12486281290650368,-0.010404085125774145,-0.004452653806656599,-0.001486598402261734,0.0,-0.04920860618793675
1,0.21172879744321108,0.18328297697473317,0.05964940243866294,-0.07815702926367521,0.9190930189937353,0.611052774596028,-0.00433683067560196,-0.0069260065630078315,-0.018125339709222317,-0.003763526976108551,0.0,0.23979901638851728
1,-0.41601197188254446,0.3718746038689278,0.19291864751372487,-0.46444538115523754,1.4767115405201912,1.1317630661604925,-0.020975913144648074,-0.10263203679583967,-0.01803132489323616,-0.012207193076610565,0.0,-0.45890578316454367
1,-0.34489455765113236,-0.7967299940576776,-0.9787278962833806,2.600180582483299,0.8462074959278106,-0.38988729200325906,-0.011938428897410631,1.2081521415896714,-0.16284029930830002,-0.01554120920598507,0.0,-0.41783129004762015
0,0.3428193360567093,-0.1976490532886237,0.008099933923222124,0.13593261771369725,-2.233404021821916,-0.9135993430577218,-0.0018518234789371491,-0.3367527281306684,-0.028716333955526353,-0.06394053727388382,0.0,0.303484470286598
1,0.15142891090363264,0.031154662610497326,-0.10385248959530145,-0.16165860697627069,1.147415157854557,0.700699015846476,-0.002313894825056195,-0.01099277454894036,-0.012426975518465042,-0.006248122900724411,0.0,0.18253910975028276
0,0.17370079331099986,0.006686182515695691,-0.15629292078781873,-0.33182354985387064,2.136965426802635,1.2432968678697944,-0.00023766380734741688,-0.019757299665361643,-0.011282439082860947,-0.001345589905977249,0.0,0.20178402603488457
0,0.29798127107322214,-0.12182544027455151,-0.24443173849955202,-0.41279894560575486,-2.792586967051029,-0.5601098421774805,-0.03210859535261989,-0.8065927827358246,-0.023604914247989654,-0.08957664370536804,0.0,0.30830159271786534
1,0.492072339951992,-0.9004638386843726,-0.6951107329782098,0.8027374049311038,1.5298939073085784,-0.32159740729723124,-0.009785300996154546,1.2663582249265164,-0.030232691168785096,-0.03262257292866707,0.0,0.5092974405145079
1,0.3262181394547224,-0.9331339347781613,0.09140120615717023,0.4547031848144252,-3.1016435627639294,-1.4471156335622073,-0.00943011811003089,-0.253765996042639,-0.09851145774126052,-0.021507471203804016,0.0,0.2760579094354741
0,-0.4570290037430823,-0.052678223017137496,0.0643524031387642,-0.2908471839665435,-1.9890726374089718,-0.5882339602708817,-0.011988405138254166,-0.5236485257896129,-0.06194942682981491,-0.07907785668969154,0.0,-0.32573944691292633
1,0.33035017929971217,0.07625994882546365,0.08245718891732395,0.3833460200019181,0.8752371417265385,-0.061477620685473085,-0.004027555845677853,0.5561567076361098,-0.010202053915709258,-0.004061224199831486,0.0,0.3634187060012016
